transaction_text,amount,amount_log,payment_method,transaction_type,category
Toit Brewpub POS Purchase Toit Brewpub,762.85,6.638371434811732,Credit Card,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1941.2,7.571576630160254,Auto Debit,Debit,Bills
Municipal Water Department Net Banking Payment Municipal Water Department,187.0,5.236441962829949,Net Banking,Debit,Bills
Credit Card Bill Payment UPI/Credit Card Bill Payment,669.16,6.507516489845554,Upi,Debit,Bills
Rapido UPI/Rapido,73.33,4.308514638737202,Upi,Debit,Miscellaneous
Reliance Fresh UPI/DR/377304178/Reliance Fresh,1078.97,6.984688541954678,Upi,Debit,Groceries
Employer Salary Credit NEFT Salary Credit,45802.36,10.732112729856798,Neft,Credit,Salary
Myntra POS Purchase Myntra,899.36,6.802794683345637,Credit Card,Debit,Shopping
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1949.91,7.576051209369435,Auto Debit,Debit,Bills
ICICI Lombard Net Banking Payment ICICI Lombard Insurance Premium,8590.92,9.058577505718334,Net Banking,Debit,Insurance
General Store UPI/General Store,1372.6,7.225190309583266,Upi,Debit,Other
Misc Vendor UPI/Misc Vendor,1821.85,7.508156489340492,Upi,Debit,Other
Zomato UPI/Paytm/Zomato,180.31,5.200208273437718,Upi,Debit,Food
DMart UPI/DR/759316106/DMart,682.66,6.5274607180159165,Upi,Debit,Groceries
Swiggy Debit Card Swiggy,667.25,6.504662355019028,Debit Card,Debit,Food
Indian Oil Debit Card Indian Oil,2935.64,7.985021349630649,Debit Card,Debit,Fuel
ICICI Lombard Net Banking Payment ICICI Lombard Insurance Premium,8569.35,9.056063850897914,Net Banking,Debit,Insurance
BigBasket UPI/DR/673273772/BigBasket,724.7,6.587136706284092,Upi,Debit,Groceries
Municipal Water Department Auto Debit Municipal Water Department,1977.66,7.590175126901194,Auto Debit,Debit,Bills
Flipkart Debit Card Flipkart,288.0,5.666426688112432,Debit Card,Debit,Shopping
Nature's Basket UPI/DR/821955780/Nature's Basket,300.0,5.707110264748875,Upi,Debit,Groceries
House Rent Payment NEFT Rent Payment,45435.29,10.724066403935046,Neft,Debit,Rent
Tailor UPI/Tailor,1305.49,7.17509943089387,Upi,Debit,Other
KFC India UPI/Paytm/KFC India,541.52,6.296224951094514,Upi,Debit,Food
Jio Net Banking Payment Jio,10344.12,9.244270189919035,Net Banking,Debit,Bills
Amazon India POS Purchase Amazon India,288.0,5.666426688112432,Credit Card,Debit,Shopping
Jio Fiber Auto Debit Jio Fiber,6443.89,8.771042847733455,Auto Debit,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2144.03,7.6709088172783,Auto Debit,Debit,Bills
Vegetable Market UPI/Vegetable Market,195.46,5.280458848246724,Upi,Debit,Other
Amazon India Debit Card Amazon India,2444.05,7.801820851597626,Debit Card,Debit,Shopping
Spotify Auto Debit Spotify Subscription,149.0,5.0106352940962555,Auto Debit,Debit,Subscription
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,6665.56,8.804859263740017,Net Banking,Debit,Bills
McDonald's India POS Purchase McDonald's India,1713.54,7.446900102047857,Credit Card,Debit,Food
Faasos Debit Card Faasos,475.51,6.166488709232913,Debit Card,Debit,Food
Social POS Purchase Social,151.7,5.028475212224587,Credit Card,Debit,Food
Indian Oil Debit Card Indian Oil,2593.68,7.861218473930674,Debit Card,Debit,Fuel
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,650.05,6.478586444174737,Auto Debit,Debit,Bills
McDonald's India UPI/Paytm/McDonald's India,491.94,6.20038746278222,Upi,Debit,Food
EatClub Debit Card EatClub,150.48,5.0204536030335944,Debit Card,Debit,Food
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,961.25,6.869274292163856,Net Banking,Debit,Bills
Employer Salary Credit NEFT Salary Credit,68241.2,11.13081842080181,Neft,Credit,Salary
House Rent Payment NEFT Rent Payment,8046.59,8.993127946707817,Neft,Debit,Rent
Starbucks India Debit Card Starbucks India,523.5,6.262445427836352,Debit Card,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3233.7,8.081691466931535,Auto Debit,Debit,Bills
Tata Power Net Banking Payment Tata Power,5907.07,8.684074491922312,Net Banking,Debit,Bills
Swiggy UPI/Paytm/Swiggy,1896.2,7.5481343940034265,Upi,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3759.27,8.23224604231647,Auto Debit,Debit,Bills
DMart UPI/DR/294493146/DMart,1323.74,7.188971492750307,Upi,Debit,Groceries
Jio Fiber Net Banking Payment Jio Fiber,5548.53,8.621468518469845,Net Banking,Debit,Bills
Myntra UPI Payment Myntra,288.0,5.666426688112432,Upi,Debit,Shopping
Tata Power Net Banking Payment Tata Power,4162.8,8.334183397841674,Net Banking,Debit,Bills
Blinkit UPI/DR/342180853/Blinkit,1613.91,7.38703450654974,Upi,Debit,Groceries
Zomato UPI/Paytm/Zomato,340.93,5.834606037750557,Upi,Debit,Food
Reliance Fresh UPI/DR/383614547/Reliance Fresh,1407.88,7.2505503414868295,Upi,Debit,Groceries
Credit Card Bill Payment UPI/Credit Card Bill Payment,3836.07,8.252464333499882,Upi,Debit,Bills
Jio Fiber Net Banking Payment Jio Fiber,6373.81,8.760109565660912,Net Banking,Debit,Bills
The Beer Cafe UPI/Paytm/The Beer Cafe,237.73,5.47533320621846,Upi,Debit,Food
Tailor UPI/Tailor,754.47,6.627340072122261,Upi,Debit,Other
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,657.62,6.49014673692728,Auto Debit,Debit,Bills
Local Wine & Beer Shop UPI/Paytm/Local Wine & Beer Shop,776.0,6.655440350367647,Upi,Debit,Food
KFC India Debit Card KFC India,651.28,6.480473917593076,Debit Card,Debit,Food
House Rent Payment IMPS Rent Payment,45894.24,10.734116686967331,Imps,Debit,Rent
Reliance Fresh UPI/DR/308889819/Reliance Fresh,980.42,6.889000502498489,Upi,Debit,Groceries
Swiggy UPI/Paytm/Swiggy,218.29,5.390395054748945,Upi,Debit,Food
Zepto Debit Card Zepto,1223.91,7.110622650892065,Debit Card,Debit,Groceries
Tata Power Net Banking Payment Tata Power,378.06,5.937694503898154,Net Banking,Debit,Bills
Swiggy POS Purchase Swiggy,269.42,5.599976305930612,Credit Card,Debit,Food
BPCL UPI/BPCL,2608.2,7.8667989399219405,Upi,Debit,Fuel
General Store UPI/General Store,1657.85,7.413879870189478,Upi,Debit,Other
KFC India Debit Card KFC India,703.5,6.557488331338735,Debit Card,Debit,Food
McDonald's India UPI/Paytm/McDonald's India,607.77,6.411440528066557,Upi,Debit,Food
HP Gas Auto Debit HP Gas,3962.54,8.28489284431661,Auto Debit,Debit,Bills
Ola POS Purchase Ola,60.0,4.110873864173311,Credit Card,Debit,Miscellaneous
House Rent Payment IMPS Rent Payment,7881.55,8.972406734564338,Imps,Debit,Rent
Domino's India UPI/Paytm/Domino's India,124.8,4.8346933442663405,Upi,Debit,Food
HPCL UPI/HPCL,3827.59,8.250251868178138,Upi,Debit,Fuel
Chaayos UPI/Paytm/Chaayos,161.91,5.093197901078078,Upi,Debit,Food
BookMyShow Debit Card BookMyShow,540.12,6.293641065710215,Debit Card,Debit,Entertainment
Zepto Debit Card Zepto,625.52,6.440180697210462,Debit Card,Debit,Groceries
BookMyShow UPI Payment BookMyShow,254.91,5.544825820166979,Upi,Debit,Entertainment
Blinkit UPI/DR/153312407/Blinkit,992.74,6.901475603024829,Upi,Debit,Groceries
Social UPI/Paytm/Social,116.0,4.762173934797756,Upi,Debit,Food
General Store UPI/General Store,1580.0,7.365812837209472,Upi,Debit,Other
BPCL Debit Card BPCL,5000.0,8.517393171418904,Debit Card,Debit,Fuel
IRCTC POS Purchase IRCTC,2250.69,7.719436324366797,Credit Card,Debit,Miscellaneous
Apollo Pharmacy Debit Card Apollo Pharmacy,3519.91,8.166474757908173,Debit Card,Debit,Miscellaneous
BSNL Auto Debit BSNL,1090.93,6.995702051686091,Auto Debit,Debit,Bills
Tata Power Auto Debit Tata Power,1063.79,6.970532875601791,Auto Debit,Debit,Bills
Third Wave Coffee Debit Card Third Wave Coffee,698.37,6.55017992980024,Debit Card,Debit,Food
ICICI Lombard Auto Debit ICICI Lombard Insurance Premium,8336.57,9.028527085990733,Auto Debit,Debit,Insurance
DMart UPI/DR/244658840/DMart,300.0,5.707110264748875,Upi,Debit,Groceries
House Rent Payment IMPS Rent Payment,8171.27,9.008501995039293,Imps,Debit,Rent
Employer Salary Credit NEFT Salary Credit,57328.47,10.956570081136165,Neft,Credit,Salary
Blinkit Debit Card Blinkit,630.33,6.44782870523293,Debit Card,Debit,Groceries
Tea Stall UPI/Tea Stall,105.08,4.664193526437552,Upi,Debit,Other
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1512.87,7.322424565053166,Auto Debit,Debit,Bills
BEST Auto Debit BEST,609.5,6.414278293550759,Auto Debit,Debit,Bills
Flipkart UPI Payment Flipkart,5674.55,8.643922753953081,Upi,Debit,Shopping
Laundry UPI/Laundry,2231.92,7.71106542495566,Upi,Debit,Other
Cafe Coffee Day POS Purchase Cafe Coffee Day,116.0,4.762173934797756,Credit Card,Debit,Food
Airtel Auto Debit Airtel,8177.52,9.009266484131794,Auto Debit,Debit,Bills
Reliance Fresh UPI/DR/938511718/Reliance Fresh,382.48,5.949287468208796,Upi,Debit,Groceries
Zomato UPI/Paytm/Zomato,454.58,6.121571332453198,Upi,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2884.37,7.967408420285651,Auto Debit,Debit,Bills
DMart POS Purchase DMart,2159.76,7.678215290644716,Credit Card,Debit,Groceries
Employer Salary Credit NEFT Salary Credit,53031.42,10.878658703636434,Neft,Credit,Salary
ICICI Lombard Net Banking Payment ICICI Lombard Insurance Premium,8860.99,9.089526623345348,Net Banking,Debit,Insurance
Reliance Fresh UPI/DR/986721049/Reliance Fresh,345.02,5.846496576855376,Upi,Debit,Groceries
Zomato POS Purchase Zomato,477.93,6.171554448944692,Credit Card,Debit,Food
Cafe Coffee Day Debit Card Cafe Coffee Day,193.37,5.269763559129975,Debit Card,Debit,Food
Blinkit Debit Card Blinkit,1081.48,6.987009983955389,Debit Card,Debit,Groceries
Jio Fiber Net Banking Payment Jio Fiber,5835.99,8.671970531993484,Net Banking,Debit,Bills
Local Wine & Beer Shop UPI/Paytm/Local Wine & Beer Shop,309.52,5.73824831153748,Upi,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3397.04,8.130954073792964,Auto Debit,Debit,Bills
Street Vendor UPI/Street Vendor,140.67,4.95350040939126,Upi,Debit,Other
Chaayos UPI/Paytm/Chaayos,1046.83,6.954476637982458,Upi,Debit,Food
Cafe Coffee Day Debit Card Cafe Coffee Day,413.64,6.027410673881451,Debit Card,Debit,Food
Starbucks India UPI/Paytm/Starbucks India,116.0,4.762173934797756,Upi,Debit,Food
BigBasket Debit Card BigBasket,1567.0,7.357556200910353,Debit Card,Debit,Groceries
HPCL UPI/HPCL,3594.37,8.1874021855824,Upi,Debit,Fuel
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,4256.79,8.356505525308132,Auto Debit,Debit,Bills
Chaayos POS Purchase Chaayos,149.79,5.0158881403777045,Credit Card,Debit,Food
BigBasket UPI/DR/474423649/BigBasket,1527.84,7.332264556895662,Upi,Debit,Groceries
Cafe Coffee Day UPI/Paytm/Cafe Coffee Day,1659.67,7.414976414378016,Upi,Debit,Food
Third Wave Coffee UPI/Paytm/Third Wave Coffee,1130.9,7.031652915638374,Upi,Debit,Food
Local Wine & Beer Shop UPI/Paytm/Local Wine & Beer Shop,132.84,4.896645056678569,Upi,Debit,Food
Myntra POS Purchase Myntra,288.0,5.666426688112432,Credit Card,Debit,Shopping
Employer Salary Credit NEFT Salary Credit,46185.36,10.740439795383246,Neft,Credit,Salary
Blinkit Debit Card Blinkit,1267.39,7.145503658684833,Debit Card,Debit,Groceries
Swiggy Debit Card Swiggy,2990.0,8.003363058629947,Debit Card,Debit,Food
BigBasket UPI/DR/261319410/BigBasket,738.21,6.605582048374498,Upi,Debit,Groceries
BPCL UPI/BPCL,2292.74,7.737938952120352,Upi,Debit,Fuel
Flipkart POS Purchase Flipkart,288.0,5.666426688112432,Credit Card,Debit,Shopping
HP Gas Auto Debit HP Gas,581.58,6.367466515065505,Auto Debit,Debit,Bills
Chaayos POS Purchase Chaayos,172.07,5.153696136936908,Credit Card,Debit,Food
Mobile Repair UPI/Mobile Repair,1363.66,7.218660592343342,Upi,Debit,Other
Jio Fiber Auto Debit Jio Fiber,3377.94,8.125317329823876,Auto Debit,Debit,Bills
Mobile Repair Cash Withdrawal ATM,1800.58,7.496419336640413,Cash Withdrawal,Debit,Other
Tata Power Auto Debit Tata Power,2037.85,7.620141202395112,Auto Debit,Debit,Bills
Adani Electricity Auto Debit Adani Electricity,4755.64,8.467296815620275,Auto Debit,Debit,Bills
Domino's India UPI/Paytm/Domino's India,116.0,4.762173934797756,Upi,Debit,Food
Jio Net Banking Payment Jio,11004.5,9.306150426822159,Net Banking,Debit,Bills
Flower Shop UPI/Flower Shop,201.13,5.308911054758907,Upi,Debit,Other
Jio Auto Debit Jio,555.28,6.32127176461041,Auto Debit,Debit,Bills
Lakme Salon Cash Withdrawal ATM,378.72,5.939434139013597,Cash Withdrawal,Debit,Miscellaneous
Zomato UPI/Paytm/Zomato,205.45,5.330058252332099,Upi,Debit,Food
Local Hardware Store UPI/Local Hardware Store,177.85,5.186547465705027,Upi,Debit,Miscellaneous
Cafe Coffee Day Debit Card Cafe Coffee Day,196.86,5.287559709895077,Debit Card,Debit,Food
Meesho UPI Payment Meesho,288.0,5.666426688112432,Upi,Debit,Shopping
Apollo Pharmacy UPI/Apollo Pharmacy,1851.32,7.524194186457418,Upi,Debit,Miscellaneous
Mobile Repair Debit Card Mobile Repair,1654.32,7.41174962259511,Debit Card,Debit,Other
BigBasket POS Purchase BigBasket,546.6,6.305545093414294,Credit Card,Debit,Groceries
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2406.7,7.786427213949783,Auto Debit,Debit,Bills
Dish TV Auto Debit Dish TV Subscription,149.0,5.0106352940962555,Auto Debit,Debit,Subscription
Mobile Repair UPI/Mobile Repair,2368.36,7.770375155467125,Upi,Debit,Other
Vegetable Market Cash Withdrawal ATM,415.92,6.032894356871122,Cash Withdrawal,Debit,Other
Zepto POS Purchase Zepto,769.16,6.646598285469711,Credit Card,Debit,Groceries
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,187.0,5.236441962829949,Net Banking,Debit,Bills
HPCL Debit Card HPCL,2408.53,7.787186986718794,Debit Card,Debit,Fuel
Reliance Fresh UPI/DR/827669728/Reliance Fresh,1221.7,7.108816807150144,Upi,Debit,Groceries
Local Store UPI/Local Store,2280.76,7.732702353988457,Upi,Debit,Other
HPCL UPI/HPCL,2326.44,7.752524230086399,Upi,Debit,Fuel
Naturals Salon Debit Card Naturals Salon,225.75,5.423848088995246,Debit Card,Debit,Miscellaneous
Reliance Fresh POS Purchase Reliance Fresh,802.45,6.688914955487762,Credit Card,Debit,Groceries
Burger King UPI/Paytm/Burger King,213.6,5.368775830196598,Upi,Debit,Food
Swiggy UPI/Paytm/Swiggy,1379.34,7.230085124617062,Upi,Debit,Food
Flipkart Debit Card Flipkart,927.51,6.833581150793999,Debit Card,Debit,Shopping
Lakme Salon Debit Card Lakme Salon,973.62,6.882047651438331,Debit Card,Debit,Miscellaneous
PharmEasy Debit Card PharmEasy,75.16,4.33283639048311,Debit Card,Debit,Miscellaneous
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,3020.37,8.013465649888422,Net Banking,Debit,Bills
Flower Shop UPI/Flower Shop,332.13,5.808532804188332,Upi,Debit,Other
EatClub UPI/Paytm/EatClub,344.71,5.845600273324364,Upi,Debit,Food
Municipal Water Department Net Banking Payment Municipal Water Department,187.89,5.241164835043728,Net Banking,Debit,Bills
BPCL UPI/BPCL,3601.82,8.189472151132106,Upi,Debit,Fuel
Local Store UPI/Local Store,945.14,6.85239054964555,Upi,Debit,Other
Myntra UPI Payment Myntra,288.0,5.666426688112432,Upi,Debit,Shopping
Meesho UPI Payment Meesho,288.0,5.666426688112432,Upi,Debit,Shopping
Bharat Gas Auto Debit Bharat Gas,2222.43,7.706806327557277,Auto Debit,Debit,Bills
Adani Electricity Auto Debit Adani Electricity,4136.68,8.327890523270746,Auto Debit,Debit,Bills
Uber Debit Card Uber,182.77,5.213684975707333,Debit Card,Debit,Miscellaneous
McDonald's India Debit Card McDonald's India,116.0,4.762173934797756,Debit Card,Debit,Food
Cafe Coffee Day Debit Card Cafe Coffee Day,929.11,6.835302858722717,Debit Card,Debit,Food
Vegetable Market UPI/Vegetable Market,248.78,5.520580530434939,Upi,Debit,Other
Employer Salary Credit NEFT Salary Credit,48254.84,10.784272135712264,Neft,Credit,Salary
BookMyShow UPI Payment BookMyShow,515.6,6.24726888066174,Upi,Debit,Entertainment
Social Debit Card Social,214.21,5.371614295609493,Debit Card,Debit,Food
Jio Fiber Auto Debit Jio Fiber,526.71,6.2685468903931465,Auto Debit,Debit,Bills
Third Wave Coffee POS Purchase Third Wave Coffee,1364.58,7.219334525795947,Credit Card,Debit,Food
Myntra POS Purchase Myntra,3195.84,8.069918100888467,Credit Card,Debit,Shopping
Reliance Fresh Debit Card Reliance Fresh,928.2,6.834324000896254,Debit Card,Debit,Groceries
EatClub Debit Card EatClub,550.57,6.312768757202979,Debit Card,Debit,Food
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,487.41,6.191155217047414,Net Banking,Debit,Bills
McDonald's India UPI/Paytm/McDonald's India,506.08,6.2286687820705255,Upi,Debit,Food
Reliance Fresh UPI/DR/188018583/Reliance Fresh,2141.69,7.669817327986876,Upi,Debit,Groceries
Indane Gas Net Banking Payment Indane Gas,1533.28,7.335816494605821,Net Banking,Debit,Bills
HPCL UPI/HPCL,2584.47,7.857662588597425,Upi,Debit,Fuel
Airtel Net Banking Payment Airtel,2538.45,7.839702801132329,Net Banking,Debit,Bills
Burger King Debit Card Burger King,212.37,5.363027747916792,Debit Card,Debit,Food
Indian Oil UPI/Indian Oil,2886.57,7.968170596960449,Upi,Debit,Fuel
Laundry Cash Withdrawal ATM,1647.86,7.407839419016038,Cash Withdrawal,Debit,Other
Nature's Basket UPI/DR/107871158/Nature's Basket,457.85,6.128723359265022,Upi,Debit,Groceries
Meesho POS Purchase Meesho,288.0,5.666426688112432,Credit Card,Debit,Shopping
Zomato Debit Card Zomato,195.19,5.279083577432737,Debit Card,Debit,Food
Chaayos POS Purchase Chaayos,393.12,5.976655431454274,Credit Card,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2472.55,7.813409644734733,Auto Debit,Debit,Bills
Local Services UPI/Local Services,1406.75,7.249747964134728,Upi,Debit,Other
KFC India POS Purchase KFC India,117.66,4.776262260830497,Credit Card,Debit,Food
Indian Oil UPI/Indian Oil,3273.45,8.093905195034733,Upi,Debit,Fuel
General Store UPI/General Store,1248.8,7.130738817494981,Upi,Debit,Other
Zepto UPI/DR/486949792/Zepto,580.59,6.365765732123761,Upi,Debit,Groceries
Bakery UPI/Bakery,296.46,5.695279762164452,Upi,Debit,Other
McDonald's India UPI/Paytm/McDonald's India,340.31,5.832791155219735,Upi,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2382.42,7.776291709995166,Auto Debit,Debit,Bills
BPCL Cash Withdrawal ATM,2280.3,7.732500734898829,Cash Withdrawal,Debit,Fuel
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,187.0,5.236441962829949,Auto Debit,Debit,Bills
Credit Card Bill Payment UPI/Credit Card Bill Payment,472.82,6.160827502737544,Upi,Debit,Bills
Airtel Auto Debit Airtel,982.15,6.890761702605566,Auto Debit,Debit,Bills
Municipal Water Department Net Banking Payment Municipal Water Department,1459.41,7.286472497197096,Net Banking,Debit,Bills
Third Wave Coffee Debit Card Third Wave Coffee,1300.61,7.1713572387271896,Debit Card,Debit,Food
BSNL Net Banking Payment BSNL,1503.48,7.316202602528767,Net Banking,Debit,Bills
Reliance Fresh UPI/DR/207169001/Reliance Fresh,452.52,6.117039370016048,Upi,Debit,Groceries
Flipkart POS Purchase Flipkart,1024.15,6.9325942223290555,Credit Card,Debit,Shopping
Dish TV Auto Debit Dish TV Subscription,688.43,6.535865169236924,Auto Debit,Debit,Subscription
DMart POS Purchase DMart,866.58,6.765707726589275,Credit Card,Debit,Groceries
Tata Power Auto Debit Tata Power,1584.76,7.368819066658398,Auto Debit,Debit,Bills
Dish TV Auto Debit Dish TV Subscription,246.99,5.51338842277136,Auto Debit,Debit,Subscription
Vegetable Market UPI/Vegetable Market,564.03,6.33687882708196,Upi,Debit,Other
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1097.45,7.001655374175188,Auto Debit,Debit,Bills
Zomato UPI/Paytm/Zomato,1902.19,7.551286704666411,Upi,Debit,Food
HPCL UPI/HPCL,3928.01,8.27614276473211,Upi,Debit,Fuel
Blinkit POS Purchase Blinkit,482.74,6.181547572295701,Credit Card,Debit,Groceries
Nykaa Debit Card Nykaa,1021.45,6.9299569869658235,Debit Card,Debit,Shopping
Cafe Coffee Day UPI/Paytm/Cafe Coffee Day,289.48,5.6715347271060805,Upi,Debit,Food
Municipal Water Department Auto Debit Municipal Water Department,4361.59,8.380821196670372,Auto Debit,Debit,Bills
BookMyShow POS Purchase BookMyShow,205.24,5.329040539190878,Credit Card,Debit,Entertainment
