transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country,day,week,month,weekend,month_end,salary_week,festival_season,transaction_text,transaction_text_length,amount_log,amount_bucket
TXN003694,2018-12-18,1900-01-01 09:32:59,Domino's India,UPI/Paytm/Domino's India,1240.91,INR,Upi,Debit,Food,Kolkata,West Bengal,India,18,51,12,0,0,0,1,Domino's India UPI/Paytm/Domino's India,39,7.1244057960996825,Medium
TXN003695,2018-12-18,1900-01-01 13:38:24,Local Store,Debit Card Local Store,207.78,INR,Debit Card,Debit,Other,Indore,Madhya Pradesh,India,18,51,12,0,0,0,1,Local Store Debit Card Local Store,34,5.341281065980152,Small
TXN003696,2018-12-18,1900-01-01 23:33:31,Burger King,POS Purchase Burger King,550.95,INR,Credit Card,Debit,Food,Kolkata,West Bengal,India,18,51,12,0,0,0,1,Burger King POS Purchase Burger King,36,6.313457462464361,Small
TXN003697,2018-12-19,1900-01-01 08:03:30,General Store,UPI/General Store,1162.32,INR,Upi,Debit,Other,Indore,Madhya Pradesh,India,19,51,12,0,0,0,1,General Store UPI/General Store,31,7.05903326514463,Medium
TXN003698,2018-12-19,1900-01-01 09:44:36,McDonald's India,UPI/Paytm/McDonald's India,116.0,INR,Upi,Debit,Food,Surat,Gujarat,India,19,51,12,0,0,0,1,McDonald's India UPI/Paytm/McDonald's India,43,4.762173934797756,Small
TXN003699,2018-12-19,1900-01-01 13:11:16,Local Services,UPI/Local Services,1104.34,INR,Upi,Debit,Other,Pune,Maharashtra,India,19,51,12,0,0,0,1,Local Services UPI/Local Services,33,7.007908258931975,Medium
TXN003700,2018-12-19,1900-01-01 14:14:00,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,9335.72,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,19,51,12,0,0,0,1,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,9.141710291815356,Large
TXN003701,2018-12-19,1900-01-01 16:50:21,Disney+ Hotstar,UPI/Disney+ Hotstar,349.22,INR,Upi,Debit,Subscription,Noida,Uttar Pradesh,India,19,51,12,0,0,0,1,Disney+ Hotstar UPI/Disney+ Hotstar,35,5.858561528443754,Small
TXN003702,2018-12-20,1900-01-01 00:23:44,Laundry,Debit Card Laundry,1853.7,INR,Debit Card,Debit,Other,Hyderabad,Telangana,India,20,51,12,0,0,0,1,Laundry Debit Card Laundry,26,7.525478236895241,Medium
TXN003703,2018-12-20,1900-01-01 05:44:25,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2743.92,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India,20,51,12,0,0,0,1,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.917507209620943,Large
TXN003704,2018-12-20,1900-01-01 08:22:15,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1542.39,INR,Auto Debit,Debit,Bills,Jaipur,Rajasthan,India,20,51,12,0,0,0,1,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.34173657480075,Medium
TXN003705,2018-12-20,1900-01-01 20:24:51,Swiggy,UPI/Paytm/Swiggy,311.96,INR,Upi,Debit,Food,Kochi,Kerala,India,20,51,12,0,0,0,1,Swiggy UPI/Paytm/Swiggy,23,5.746075386846452,Small
TXN003706,2018-12-20,1900-01-01 20:58:44,Nature's Basket,UPI/DR/366544373/Nature's Basket,590.39,INR,Upi,Debit,Groceries,Delhi,Delhi,India,20,51,12,0,0,0,1,Nature's Basket UPI/DR/366544373/Nature's Basket,48,6.382475698245996,Small
TXN003707,2018-12-21,1900-01-01 06:09:53,Blinkit,UPI/DR/376903372/Blinkit,814.29,INR,Upi,Debit,Groceries,Jaipur,Rajasthan,India,21,51,12,0,0,0,1,Blinkit UPI/DR/376903372/Blinkit,32,6.7035438781698735,Medium
TXN003708,2018-12-21,1900-01-01 06:49:09,Nature's Basket,POS Purchase Nature's Basket,400.82,INR,Credit Card,Debit,Groceries,Lucknow,Uttar Pradesh,India,21,51,12,0,0,0,1,Nature's Basket POS Purchase Nature's Basket,44,5.996004227150014,Small
TXN003709,2018-12-21,1900-01-01 19:41:11,Local Store,Debit Card Local Store,678.52,INR,Debit Card,Debit,Other,Hyderabad,Telangana,India,21,51,12,0,0,0,1,Local Store Debit Card Local Store,34,6.521386666564961,Medium
TXN003710,2018-12-22,1900-01-01 09:51:25,Airtel,UPI/Airtel,2088.89,INR,Upi,Debit,Bills,Mumbai,Maharashtra,India,22,51,12,1,0,0,1,Airtel UPI/Airtel,17,7.644866711994819,Medium
TXN003711,2018-12-22,1900-01-01 11:41:04,Zomato,UPI/Paytm/Zomato,336.54,INR,Upi,Debit,Food,Nagpur,Maharashtra,India,22,51,12,1,0,0,1,Zomato UPI/Paytm/Zomato,23,5.8216840218083385,Small
TXN003712,2018-12-22,1900-01-01 12:33:52,BigBasket,UPI/DR/526439295/BigBasket,1491.49,INR,Upi,Debit,Groceries,Jaipur,Rajasthan,India,22,51,12,1,0,0,1,BigBasket UPI/DR/526439295/BigBasket,36,7.308201145076807,Medium
TXN003713,2018-12-22,1900-01-01 12:38:25,Vegetable Market,UPI/Vegetable Market,404.52,INR,Upi,Debit,Other,Chennai,Tamil Nadu,India,22,51,12,1,0,0,1,Vegetable Market UPI/Vegetable Market,37,6.005170194164094,Small
TXN003714,2018-12-22,1900-01-01 14:33:02,HPCL,Debit Card HPCL,3629.57,INR,Debit Card,Debit,Fuel,Nagpur,Maharashtra,India,22,51,12,1,0,0,1,HPCL Debit Card HPCL,20,8.197144939725183,Large
TXN003715,2018-12-22,1900-01-01 16:41:23,BSNL,Auto Debit BSNL,6213.83,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,22,51,12,1,0,0,1,BSNL Auto Debit BSNL,20,8.734693650392911,Large
TXN003716,2018-12-22,1900-01-01 17:14:52,Amazon India,POS Purchase Amazon India,9766.42,INR,Credit Card,Debit,Shopping,Indore,Madhya Pradesh,India,22,51,12,1,0,0,1,Amazon India POS Purchase Amazon India,38,9.186807636468245,Large
TXN003717,2018-12-22,1900-01-01 17:20:35,Home Depot India,Debit Card Home Depot India,736.02,INR,Debit Card,Debit,Miscellaneous,Noida,Uttar Pradesh,India,22,51,12,1,0,0,1,Home Depot India Debit Card Home Depot India,44,6.602615028863196,Medium
TXN003718,2018-12-22,1900-01-01 19:48:57,House Rent Payment,IMPS Rent Payment,37323.22,INR,Imps,Debit,Rent,Hyderabad,Telangana,India,22,51,12,1,0,0,1,House Rent Payment IMPS Rent Payment,36,10.527397724667267,Large
TXN003719,2018-12-23,1900-01-01 11:14:19,Swiggy,UPI/Paytm/Swiggy,1389.15,INR,Upi,Debit,Food,Hyderabad,Telangana,India,23,51,12,1,0,0,1,Swiggy UPI/Paytm/Swiggy,23,7.237166933971541,Medium
TXN003720,2018-12-23,1900-01-01 16:37:16,BPCL,UPI/BPCL,1925.59,INR,Upi,Debit,Fuel,Bengaluru,Karnataka,India,23,51,12,1,0,0,1,BPCL UPI/BPCL,13,7.563506879819032,Medium
TXN003721,2018-12-24,1900-01-01 00:41:26,Burger King,Debit Card Burger King,270.24,INR,Debit Card,Debit,Food,Lucknow,Uttar Pradesh,India,24,52,12,0,0,0,1,Burger King Debit Card Burger King,34,5.603004037815642,Small
TXN003722,2018-12-24,1900-01-01 07:34:27,EatClub,UPI/Paytm/EatClub,484.37,INR,Upi,Debit,Food,Noida,Uttar Pradesh,India,24,52,12,0,0,0,1,EatClub UPI/Paytm/EatClub,25,6.184911486685355,Small
TXN003723,2018-12-24,1900-01-01 08:35:26,HPCL,UPI/HPCL,3543.1,INR,Upi,Debit,Fuel,Mumbai,Maharashtra,India,24,52,12,0,0,0,1,HPCL UPI/HPCL,13,8.173039528031177,Large
TXN003724,2018-12-24,1900-01-01 08:56:33,Jio,Net Banking Payment Jio,3854.75,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,24,52,12,0,0,0,1,Jio Net Banking Payment Jio,27,8.257320819603724,Large
TXN003725,2018-12-24,1900-01-01 09:24:33,BPCL,Debit Card BPCL,4777.55,INR,Debit Card,Debit,Fuel,Hyderabad,Telangana,India,24,52,12,0,0,0,1,BPCL Debit Card BPCL,20,8.471892432186074,Large
TXN003726,2018-12-24,1900-01-01 11:57:46,Blinkit,UPI/DR/327350811/Blinkit,770.03,INR,Upi,Debit,Groceries,Lucknow,Uttar Pradesh,India,24,52,12,0,0,0,1,Blinkit UPI/DR/327350811/Blinkit,32,6.647727283312172,Medium
TXN003727,2018-12-24,1900-01-01 12:02:25,BookMyShow,Debit Card BookMyShow,258.06,INR,Debit Card,Debit,Entertainment,Indore,Madhya Pradesh,India,24,52,12,0,0,0,1,BookMyShow Debit Card BookMyShow,32,5.55705969510211,Small
TXN003728,2018-12-24,1900-01-01 12:59:52,Indian Oil,Debit Card Indian Oil,3077.33,INR,Debit Card,Debit,Fuel,Kolkata,West Bengal,India,24,52,12,0,0,0,1,Indian Oil Debit Card Indian Oil,32,8.03214252112761,Large
TXN003729,2018-12-24,1900-01-01 13:55:58,Jio,Net Banking Payment Jio,2679.42,INR,Net Banking,Debit,Bills,Lucknow,Uttar Pradesh,India,24,52,12,0,0,0,1,Jio Net Banking Payment Jio,27,7.893728777644077,Large
TXN003730,2018-12-24,1900-01-01 17:02:47,Flipkart,UPI Payment Flipkart,288.0,INR,Upi,Debit,Shopping,Kolkata,West Bengal,India,24,52,12,0,0,0,1,Flipkart UPI Payment Flipkart,29,5.666426688112432,Small
TXN003731,2018-12-25,1900-01-01 09:20:07,Tea Stall,UPI/Tea Stall,104.07,INR,Upi,Debit,Other,Chennai,Tamil Nadu,India,25,52,12,0,0,1,1,Tea Stall UPI/Tea Stall,23,4.654626794700683,Small
TXN003732,2018-12-25,1900-01-01 10:08:49,KFC India,Debit Card KFC India,633.44,INR,Debit Card,Debit,Food,Hyderabad,Telangana,India,25,52,12,0,0,1,1,KFC India Debit Card KFC India,30,6.452742720035359,Small
TXN003733,2018-12-25,1900-01-01 10:14:08,Local Wine & Beer Shop,Debit Card Local Wine & Beer Shop,116.0,INR,Debit Card,Debit,Food,Surat,Gujarat,India,25,52,12,0,0,1,1,Local Wine & Beer Shop Debit Card Local Wine & Beer Shop,56,4.762173934797756,Small
TXN003734,2018-12-25,1900-01-01 10:45:25,Myntra,POS Purchase Myntra,611.95,INR,Credit Card,Debit,Shopping,Mumbai,Maharashtra,India,25,52,12,0,0,1,1,Myntra POS Purchase Myntra,26,6.4182833665410035,Small
TXN003735,2018-12-25,1900-01-01 14:29:02,Airtel,UPI/Airtel,1183.54,INR,Upi,Debit,Bills,Nagpur,Maharashtra,India,25,52,12,0,0,1,1,Airtel UPI/Airtel,17,7.077109792551668,Medium
TXN003736,2018-12-25,1900-01-01 18:00:26,McDonald's India,UPI/Paytm/McDonald's India,116.0,INR,Upi,Debit,Food,Pune,Maharashtra,India,25,52,12,0,0,1,1,McDonald's India UPI/Paytm/McDonald's India,43,4.762173934797756,Small
TXN003737,2018-12-26,1900-01-01 09:17:42,Local Store,UPI/Local Store,2150.23,INR,Upi,Debit,Other,Noida,Uttar Pradesh,India,26,52,12,0,0,1,1,Local Store UPI/Local Store,27,7.673795050562138,Medium
TXN003738,2018-12-26,1900-01-01 10:19:46,Local Wine & Beer Shop,UPI/Paytm/Local Wine & Beer Shop,452.15,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,26,52,12,0,0,1,1,Local Wine & Beer Shop UPI/Paytm/Local Wine & Beer Shop,55,6.1162231965007905,Small
TXN003739,2018-12-26,1900-01-01 11:36:43,Nature's Basket,UPI/DR/258320719/Nature's Basket,1147.49,INR,Upi,Debit,Groceries,Jaipur,Rajasthan,India,26,52,12,0,0,1,1,Nature's Basket UPI/DR/258320719/Nature's Basket,48,7.046203315082105,Medium
TXN003740,2018-12-26,1900-01-01 19:21:15,Jio Fiber,Net Banking Payment Jio Fiber,375.29,INR,Net Banking,Debit,Bills,Pune,Maharashtra,India,26,52,12,0,0,1,1,Jio Fiber Net Banking Payment Jio Fiber,39,5.930360122704693,Small
TXN003741,2018-12-26,1900-01-01 21:33:55,House Rent Payment,IMPS Rent Payment,8295.41,INR,Imps,Debit,Rent,Bengaluru,Karnataka,India,26,52,12,0,0,1,1,House Rent Payment IMPS Rent Payment,36,9.023578170096073,Large
TXN003742,2018-12-27,1900-01-01 08:16:15,Flipkart,UPI Payment Flipkart,288.0,INR,Upi,Debit,Shopping,Nagpur,Maharashtra,India,27,52,12,0,0,1,1,Flipkart UPI Payment Flipkart,29,5.666426688112432,Small
TXN003743,2018-12-27,1900-01-01 09:42:19,BigBasket,Debit Card BigBasket,810.62,INR,Debit Card,Debit,Groceries,Chennai,Tamil Nadu,India,27,52,12,0,0,1,1,BigBasket Debit Card BigBasket,30,6.699032250329157,Medium
TXN003744,2018-12-27,1900-01-01 10:45:44,The Beer Cafe,Debit Card The Beer Cafe,1425.26,INR,Debit Card,Debit,Food,Jaipur,Rajasthan,India,27,52,12,0,0,1,1,The Beer Cafe Debit Card The Beer Cafe,38,7.26281091254522,Medium
TXN003745,2018-12-27,1900-01-01 12:48:35,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2459.75,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,27,52,12,0,0,1,1,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.808221460509321,Medium
TXN003746,2018-12-27,1900-01-01 12:50:55,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,5312.32,INR,Net Banking,Debit,Bills,Surat,Gujarat,India,27,52,12,0,0,1,1,Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,69,8.577972154262659,Large
TXN003747,2018-12-28,1900-01-01 08:22:38,Bharat Gas,Auto Debit Bharat Gas,187.0,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,28,52,12,0,0,1,1,Bharat Gas Auto Debit Bharat Gas,32,5.236441962829949,Small
TXN003748,2018-12-28,1900-01-01 10:16:11,Myntra,Debit Card Myntra,288.0,INR,Debit Card,Debit,Shopping,Noida,Uttar Pradesh,India,28,52,12,0,0,1,1,Myntra Debit Card Myntra,24,5.666426688112432,Small
TXN003749,2018-12-28,1900-01-01 11:58:20,Amazon India,POS Purchase Amazon India,288.0,INR,Credit Card,Debit,Shopping,Kochi,Kerala,India,28,52,12,0,0,1,1,Amazon India POS Purchase Amazon India,38,5.666426688112432,Small
TXN003750,2018-12-28,1900-01-01 12:19:20,McDonald's India,Debit Card McDonald's India,390.15,INR,Debit Card,Debit,Food,Indore,Madhya Pradesh,India,28,52,12,0,0,1,1,McDonald's India Debit Card McDonald's India,44,5.9690911181310895,Small
TXN003751,2018-12-28,1900-01-01 13:33:54,BEST,Auto Debit BEST,1681.41,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,28,52,12,0,0,1,1,BEST Auto Debit BEST,20,7.427982568260506,Medium
TXN003752,2018-12-28,1900-01-01 18:34:57,Uber,UPI/Uber,1064.92,INR,Upi,Debit,Miscellaneous,Lucknow,Uttar Pradesh,India,28,52,12,0,0,1,1,Uber UPI/Uber,13,6.971593555005315,Medium
TXN003753,2018-12-28,1900-01-01 18:44:26,Third Wave Coffee,Debit Card Third Wave Coffee,116.0,INR,Debit Card,Debit,Food,Noida,Uttar Pradesh,India,28,52,12,0,0,1,1,Third Wave Coffee Debit Card Third Wave Coffee,46,4.762173934797756,Small
TXN003754,2018-12-29,1900-01-01 01:19:54,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1865.54,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,29,52,12,1,0,1,1,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.531841728609874,Medium
TXN003755,2018-12-29,1900-01-01 08:16:47,Reliance Fresh,UPI/DR/839647637/Reliance Fresh,447.6,INR,Upi,Debit,Groceries,Kochi,Kerala,India,29,52,12,1,0,1,1,Reliance Fresh UPI/DR/839647637/Reliance Fresh,46,6.106131622086108,Small
TXN003756,2018-12-29,1900-01-01 10:10:47,Tata Power,Auto Debit Tata Power,1981.89,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,29,52,12,1,0,1,1,Tata Power Auto Debit Tata Power,32,7.592310655473379,Medium
TXN003757,2018-12-29,1900-01-01 10:20:48,Blinkit,Debit Card Blinkit,1484.68,INR,Debit Card,Debit,Groceries,Kochi,Kerala,India,29,52,12,1,0,1,1,Blinkit Debit Card Blinkit,26,7.303627858884798,Medium
TXN003758,2018-12-29,1900-01-01 11:26:31,Swiggy,UPI/Paytm/Swiggy,483.02,INR,Upi,Debit,Food,Kolkata,West Bengal,India,29,52,12,1,0,1,1,Swiggy UPI/Paytm/Swiggy,23,6.182126228176938,Small
TXN003759,2018-12-29,1900-01-01 11:36:01,Nature's Basket,UPI/DR/306978174/Nature's Basket,349.21,INR,Upi,Debit,Groceries,Pune,Maharashtra,India,29,52,12,1,0,1,1,Nature's Basket UPI/DR/306978174/Nature's Basket,48,5.858532974555427,Small
TXN003760,2018-12-29,1900-01-01 12:24:28,Cafe Coffee Day,Debit Card Cafe Coffee Day,1274.53,INR,Debit Card,Debit,Food,Kochi,Kerala,India,29,52,12,1,0,1,1,Cafe Coffee Day Debit Card Cafe Coffee Day,42,7.151117057493432,Medium
TXN003761,2018-12-29,1900-01-01 15:34:36,Swiggy,UPI/Paytm/Swiggy,551.79,INR,Upi,Debit,Food,Hyderabad,Telangana,India,29,52,12,1,0,1,1,Swiggy UPI/Paytm/Swiggy,23,6.314978182564803,Small
TXN003762,2018-12-29,1900-01-01 17:26:28,Zepto,UPI/DR/168006560/Zepto,300.0,INR,Upi,Debit,Groceries,Bengaluru,Karnataka,India,29,52,12,1,0,1,1,Zepto UPI/DR/168006560/Zepto,28,5.707110264748875,Small
TXN003763,2018-12-29,1900-01-01 17:32:35,Reliance Fresh,UPI/DR/802867083/Reliance Fresh,2928.96,INR,Upi,Debit,Groceries,Surat,Gujarat,India,29,52,12,1,0,1,1,Reliance Fresh UPI/DR/802867083/Reliance Fresh,46,7.982744050040792,Large
TXN003764,2018-12-29,1900-01-01 22:31:34,Zomato,POS Purchase Zomato,324.23,INR,Credit Card,Debit,Food,Nagpur,Maharashtra,India,29,52,12,1,0,1,1,Zomato POS Purchase Zomato,26,5.78453262434131,Small
TXN003765,2018-12-29,1900-01-01 23:22:59,HP Gas,UPI/HP Gas,427.33,INR,Upi,Debit,Bills,Bengaluru,Karnataka,India,29,52,12,1,0,1,1,HP Gas UPI/HP Gas,17,6.059893926529762,Small
TXN003766,2018-12-30,1900-01-01 13:58:24,Cafe Coffee Day,UPI/Paytm/Cafe Coffee Day,1171.22,INR,Upi,Debit,Food,Ahmedabad,Gujarat,India,30,52,12,1,0,1,1,Cafe Coffee Day UPI/Paytm/Cafe Coffee Day,41,7.066654665831599,Medium
TXN003767,2018-12-30,1900-01-01 15:07:43,Reliance Fresh,UPI/DR/359779054/Reliance Fresh,300.0,INR,Upi,Debit,Groceries,Bengaluru,Karnataka,India,30,52,12,1,0,1,1,Reliance Fresh UPI/DR/359779054/Reliance Fresh,46,5.707110264748875,Small
TXN003768,2018-12-30,1900-01-01 18:05:07,Domino's India,UPI/Paytm/Domino's India,152.9,INR,Upi,Debit,Food,Kochi,Kerala,India,30,52,12,1,0,1,1,Domino's India UPI/Paytm/Domino's India,39,5.0363030408448335,Small
TXN003769,2018-12-31,1900-01-01 09:20:40,Airtel,Net Banking Payment Airtel,1105.61,INR,Net Banking,Debit,Bills,Mumbai,Maharashtra,India,31,1,12,0,1,1,1,Airtel Net Banking Payment Airtel,33,7.009056567112136,Medium
TXN003770,2018-12-31,1900-01-01 11:31:19,Street Vendor,UPI/Street Vendor,61.72,INR,Upi,Debit,Other,Surat,Gujarat,India,31,1,12,0,1,1,1,Street Vendor UPI/Street Vendor,31,4.138680376042152,Small
TXN003771,2018-12-31,1900-01-01 11:44:33,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,7286.14,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,31,1,12,0,1,1,1,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,8.893866429781598,Large
TXN003772,2018-12-31,1900-01-01 13:48:50,Chaayos,UPI/Paytm/Chaayos,728.78,INR,Upi,Debit,Food,Ahmedabad,Gujarat,India,31,1,12,0,1,1,1,Chaayos UPI/Paytm/Chaayos,25,6.5927431188584,Medium
TXN003773,2018-12-31,1900-01-01 15:31:30,Unknown Merchant,Debit Card Unknown Merchant,451.42,INR,Debit Card,Debit,Other,Bengaluru,Karnataka,India,31,1,12,0,1,1,1,Unknown Merchant Debit Card Unknown Merchant,44,6.11461095192969,Small
TXN003774,2018-12-31,1900-01-01 18:10:13,Zepto,UPI/DR/306938058/Zepto,1085.95,INR,Upi,Debit,Groceries,Delhi,Delhi,India,31,1,12,0,1,1,1,Zepto UPI/DR/306938058/Zepto,28,6.991130887903188,Medium
TXN003775,2019-01-01,1900-01-01 09:49:40,BPCL,UPI/BPCL,2784.02,INR,Upi,Debit,Fuel,Noida,Uttar Pradesh,India,1,1,1,0,0,1,0,BPCL UPI/BPCL,13,7.932010333664144,Large
TXN003776,2019-01-02,1900-01-01 07:43:54,Local Hardware Store,Cash Withdrawal ATM,96.86,INR,Cash Withdrawal,Debit,Miscellaneous,Jaipur,Rajasthan,India,2,1,1,0,0,1,0,Local Hardware Store Cash Withdrawal ATM,40,4.583537885860977,Small
TXN003777,2019-01-02,1900-01-01 09:47:30,BigBasket,Debit Card BigBasket,926.74,INR,Debit Card,Debit,Groceries,Kolkata,West Bengal,India,2,1,1,0,0,1,0,BigBasket Debit Card BigBasket,30,6.832751521116784,Medium
TXN003778,2019-01-03,1900-01-01 18:52:49,Local Store,UPI/Local Store,2433.13,INR,Upi,Debit,Other,Chennai,Tamil Nadu,India,3,1,1,0,0,0,0,Local Store UPI/Local Store,27,7.797344682145859,Medium
TXN003779,2019-01-03,1900-01-01 20:39:38,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2941.95,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,3,1,1,0,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.987167758622619,Large
TXN003780,2019-01-03,1900-01-01 22:17:23,Bakery,UPI/Bakery,355.49,INR,Upi,Debit,Other,Mumbai,Maharashtra,India,3,1,1,0,0,0,0,Bakery UPI/Bakery,17,5.8763061889700445,Small
TXN003781,2019-01-04,1900-01-01 10:42:55,Jio,Net Banking Payment Jio,9054.4,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,4,1,1,0,0,0,0,Jio Net Banking Payment Jio,27,9.111116543831082,Large
TXN003782,2019-01-04,1900-01-01 16:47:34,Jio,UPI/Jio,318.0,INR,Upi,Debit,Bills,Delhi,Delhi,India,4,1,1,0,0,0,0,Jio UPI/Jio,11,5.765191102784844,Small
TXN003783,2019-01-05,1900-01-01 07:08:21,Indian Oil,UPI/Indian Oil,2499.92,INR,Upi,Debit,Fuel,Indore,Madhya Pradesh,India,5,1,1,1,0,0,0,Indian Oil UPI/Indian Oil,25,7.824413943160899,Medium
TXN003784,2019-01-05,1900-01-01 09:53:27,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,3527.9,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,5,1,1,1,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,8.168741486634506,Large
TXN003785,2019-01-05,1900-01-01 10:17:39,BEST,UPI/BEST,1210.5,INR,Upi,Debit,Bills,Hyderabad,Telangana,India,5,1,1,1,0,0,0,BEST UPI/BEST,13,7.099614540256581,Medium
TXN003786,2019-01-05,1900-01-01 19:54:44,Tailor,UPI/Tailor,1328.54,INR,Upi,Debit,Other,Kochi,Kerala,India,5,1,1,1,0,0,0,Tailor UPI/Tailor,17,7.192588296729169,Medium
TXN003787,2019-01-05,1900-01-01 21:55:57,Spotify,Auto Debit Spotify Subscription,343.94,INR,Auto Debit,Debit,Subscription,Jaipur,Rajasthan,India,5,1,1,1,0,0,0,Spotify Auto Debit Spotify Subscription,39,5.843370488863255,Small
TXN003788,2019-01-06,1900-01-01 07:28:43,Fruit Vendor,UPI/Fruit Vendor,358.14,INR,Upi,Debit,Other,Indore,Madhya Pradesh,India,6,1,1,1,0,0,0,Fruit Vendor UPI/Fruit Vendor,29,5.883712284613752,Small
TXN003789,2019-01-06,1900-01-01 12:31:50,DMart,UPI/DR/937252824/DMart,1213.3,INR,Upi,Debit,Groceries,Delhi,Delhi,India,6,1,1,1,0,0,0,DMart UPI/DR/937252824/DMart,28,7.101923058059773,Medium
TXN003790,2019-01-06,1900-01-01 14:47:28,Jio Fiber,UPI/Jio Fiber,2315.5,INR,Upi,Debit,Bills,Noida,Uttar Pradesh,India,6,1,1,1,0,0,0,Jio Fiber UPI/Jio Fiber,23,7.747812704856703,Medium
TXN003791,2019-01-07,1900-01-01 09:17:48,Barbeque Nation,Debit Card Barbeque Nation,687.91,INR,Debit Card,Debit,Food,Mumbai,Maharashtra,India,7,2,1,0,0,0,0,Barbeque Nation Debit Card Barbeque Nation,42,6.5351106383887005,Medium
TXN003792,2019-01-07,1900-01-01 14:10:38,Flower Shop,UPI/Flower Shop,371.02,INR,Upi,Debit,Other,Chennai,Tamil Nadu,India,7,2,1,0,0,0,0,Flower Shop UPI/Flower Shop,27,5.918947616268805,Small
TXN003793,2019-01-07,1900-01-01 21:29:52,Blinkit,UPI/DR/304632391/Blinkit,1652.68,INR,Upi,Debit,Groceries,Delhi,Delhi,India,7,2,1,0,0,0,0,Blinkit UPI/DR/304632391/Blinkit,32,7.410758386490981,Medium
TXN003794,2019-01-07,1900-01-01 23:29:47,Flipkart,Debit Card Flipkart,485.28,INR,Debit Card,Debit,Shopping,Delhi,Delhi,India,7,2,1,0,0,0,0,Flipkart Debit Card Flipkart,28,6.186784589687593,Small
TXN003795,2019-01-08,1900-01-01 08:53:33,HDFC Ergo,Net Banking Payment HDFC Ergo Insurance Premium,8337.12,INR,Net Banking,Debit,Insurance,Hyderabad,Telangana,India,8,2,1,0,0,0,0,HDFC Ergo Net Banking Payment HDFC Ergo Insurance Premium,57,9.028593050277692,Large
TXN003796,2019-01-08,1900-01-01 10:51:33,Local Wine & Beer Shop,Debit Card Local Wine & Beer Shop,116.0,INR,Debit Card,Debit,Food,Bengaluru,Karnataka,India,8,2,1,0,0,0,0,Local Wine & Beer Shop Debit Card Local Wine & Beer Shop,56,4.762173934797756,Small
TXN003797,2019-01-08,1900-01-01 12:14:43,Indian Oil,Debit Card Indian Oil,2364.91,INR,Debit Card,Debit,Fuel,Bengaluru,Karnataka,India,8,2,1,0,0,0,0,Indian Oil Debit Card Indian Oil,32,7.768918004930643,Medium
TXN003798,2019-01-08,1900-01-01 18:53:26,Nature's Basket,UPI/DR/253235987/Nature's Basket,300.0,INR,Upi,Debit,Groceries,Jaipur,Rajasthan,India,8,2,1,0,0,0,0,Nature's Basket UPI/DR/253235987/Nature's Basket,48,5.707110264748875,Small
