,transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country
3880,TXN003881,2019-01-31,03:53:26,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,656.96,INR,Net Banking,Debit,Bills,Noida,Uttar Pradesh,India
3881,TXN003882,2019-01-31,08:52:41,Indane Gas,UPI/Indane Gas,1399.12,INR,UPI,Debit,Bills,Kochi,Kerala,India
3882,TXN003883,2019-01-31,13:27:52,Starbucks India,UPI/Paytm/Starbucks India,354.1,INR,UPI,Debit,Food,Surat,Gujarat,India
3883,TXN003884,2019-01-31,16:08:54,McDonald's India,UPI/Paytm/McDonald's India,116.0,INR,UPI,Debit,Food,Noida,Uttar Pradesh,India
3884,TXN003885,2019-01-31,17:54:27,House Rent Payment,IMPS Rent Payment,7870.76,INR,IMPS,Debit,Rent,Jaipur,Rajasthan,India
3885,TXN003886,2019-02-01,08:30:57,Rapido,Debit Card Rapido,1400.09,INR,Debit Card,Debit,Miscellaneous,Hyderabad,Telangana,India
3886,TXN003887,2019-02-01,10:39:54,Indian Oil,UPI/Indian Oil,4110.45,INR,UPI,Debit,Fuel,Lucknow,Uttar Pradesh,India
3887,TXN003888,2019-02-01,12:18:26,HDFC Ergo,Auto Debit HDFC Ergo Insurance Premium,8629.73,INR,Auto Debit,Debit,Insurance,Hyderabad,Telangana,India
3888,TXN003889,2019-02-01,17:00:42,Reliance Fresh,UPI/DR/218574293/Reliance Fresh,300.0,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India
3889,TXN003890,2019-02-02,00:52:52,Bakery,UPI/Bakery,356.79,INR,UPI,Debit,Other,Nagpur,Maharashtra,India
3890,TXN003891,2019-02-02,09:30:16,Local Store,UPI/Local Store,2303.89,INR,UPI,Debit,Other,Pune,Maharashtra,India
3891,TXN003892,2019-02-02,09:52:39,Indian Oil,UPI/Indian Oil,4380.55,INR,UPI,Debit,Fuel,Nagpur,Maharashtra,India
3892,TXN003893,2019-02-02,14:55:54,Reliance Fresh,Debit Card Reliance Fresh,1268.01,INR,Debit Card,Debit,Groceries,Pune,Maharashtra,India
3893,TXN003894,2019-02-02,18:51:45,Cafe Coffee Day,POS Purchase Cafe Coffee Day,566.42,INR,Credit Card,Debit,Food,Indore,Madhya Pradesh,India
3894,TXN003895,2019-02-03,02:30:07,Spotify,Auto Debit Spotify Subscription,149.0,INR,Auto Debit,Debit,Subscription,Lucknow,Uttar Pradesh,India
3895,TXN003896,2019-02-03,10:17:49,House Rent Payment,NEFT Rent Payment,7807.94,INR,NEFT,Debit,Rent,Bengaluru,Karnataka,India
3896,TXN003897,2019-02-03,20:05:10,Myntra,POS Purchase Myntra,1052.31,INR,Credit Card,Debit,Shopping,Lucknow,Uttar Pradesh,India
3897,TXN003898,2019-02-04,07:53:45,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2149.2,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India
3898,TXN003899,2019-02-04,08:08:06,Municipal Water Department,Auto Debit Municipal Water Department,527.24,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India
3899,TXN003900,2019-02-04,10:00:19,Rapido,POS Purchase Rapido,277.54,INR,Credit Card,Debit,Miscellaneous,Kolkata,West Bengal,India
3900,TXN003901,2019-02-04,11:51:46,McDonald's India,UPI/Paytm/McDonald's India,549.8,INR,UPI,Debit,Food,Chennai,Tamil Nadu,India
3901,TXN003902,2019-02-04,12:21:13,McDonald's India,POS Purchase McDonald's India,1330.85,INR,Credit Card,Debit,Food,Surat,Gujarat,India
3902,TXN003903,2019-02-04,13:18:17,Amazon India,Debit Card Amazon India,288.0,INR,Debit Card,Debit,Shopping,Pune,Maharashtra,India
3903,TXN003904,2019-02-05,07:43:54,BookMyShow,Debit Card BookMyShow,383.96,INR,Debit Card,Debit,Entertainment,Kolkata,West Bengal,India
3904,TXN003905,2019-02-05,08:30:51,Ajio,POS Purchase Ajio,1765.9,INR,Credit Card,Debit,Shopping,Bengaluru,Karnataka,India
3905,TXN003906,2019-02-05,10:32:18,Swiggy,POS Purchase Swiggy,817.66,INR,Credit Card,Debit,Food,Surat,Gujarat,India
3906,TXN003907,2019-02-05,10:37:45,Barbeque Nation,Debit Card Barbeque Nation,579.29,INR,Debit Card,Debit,Food,Kolkata,West Bengal,India
3907,TXN003908,2019-02-05,11:19:24,EatClub,Debit Card EatClub,359.85,INR,Debit Card,Debit,Food,Pune,Maharashtra,India
3908,TXN003909,2019-02-05,12:18:27,Jio Fiber,UPI/Jio Fiber,2711.69,INR,UPI,Debit,Bills,Bengaluru,Karnataka,India
3909,TXN003910,2019-02-05,16:30:58,Blinkit,UPI/DR/221265692/Blinkit,503.83,INR,UPI,Debit,Groceries,Chennai,Tamil Nadu,India
3910,TXN003911,2019-02-05,16:49:12,Indian Oil,Debit Card Indian Oil,2476.33,INR,Debit Card,Debit,Fuel,Indore,Madhya Pradesh,India
3911,TXN003912,2019-02-05,19:30:42,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,874.81,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India
3912,TXN003913,2019-02-06,12:52:55,Fruit Vendor,UPI/Fruit Vendor,132.27,INR,UPI,Debit,Other,Kolkata,West Bengal,India
3913,TXN003914,2019-02-06,14:45:31,BookMyShow,UPI Payment BookMyShow,263.12,INR,UPI,Debit,Entertainment,Jaipur,Rajasthan,India
3914,TXN003915,2019-02-06,19:13:11,Local Services,Debit Card Local Services,2037.32,INR,Debit Card,Debit,Other,Indore,Madhya Pradesh,India
3915,TXN003916,2019-02-06,19:28:29,Swiggy,POS Purchase Swiggy,513.11,INR,Credit Card,Debit,Food,Bengaluru,Karnataka,India
3916,TXN003917,2019-02-06,22:40:51,Flipkart,Debit Card Flipkart,3206.47,INR,Debit Card,Debit,Shopping,Kolkata,West Bengal,India
3917,TXN003918,2019-02-07,00:09:51,Amazon India,UPI Payment Amazon India,697.32,INR,UPI,Debit,Shopping,Mumbai,Maharashtra,India
3918,TXN003919,2019-02-07,13:10:24,Street Vendor,UPI/Street Vendor,58.19,INR,UPI,Debit,Other,Delhi,Delhi,India
3919,TXN003920,2019-02-08,11:24:36,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,9824.77,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India
3920,TXN003921,2019-02-08,11:40:51,Toit Brewpub,UPI/Paytm/Toit Brewpub,1343.09,INR,UPI,Debit,Food,Noida,Uttar Pradesh,India
3921,TXN003922,2019-02-08,13:28:37,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,3252.37,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India
3922,TXN003923,2019-02-09,13:28:57,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2214.49,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India
3923,TXN003924,2019-02-09,13:30:44,Zepto,UPI/DR/320648482/Zepto,894.72,INR,UPI,Debit,Groceries,Pune,Maharashtra,India
3924,TXN003925,2019-02-09,15:35:24,General Store,UPI/General Store,809.51,INR,UPI,Debit,Other,Nagpur,Maharashtra,India
3925,TXN003926,2019-02-09,19:41:14,BigBasket,Debit Card BigBasket,395.39,INR,Debit Card,Debit,Groceries,Chennai,Tamil Nadu,India
3926,TXN003927,2019-02-10,08:18:36,Burger King,POS Purchase Burger King,173.45,INR,Credit Card,Debit,Food,Nagpur,Maharashtra,India
3927,TXN003928,2019-02-10,09:46:49,Ola,Debit Card Ola,3049.47,INR,Debit Card,Debit,Miscellaneous,Chennai,Tamil Nadu,India
3928,TXN003929,2019-02-10,13:07:50,Zepto,Debit Card Zepto,942.02,INR,Debit Card,Debit,Groceries,Indore,Madhya Pradesh,India
3929,TXN003930,2019-02-11,11:53:15,Swiggy,UPI/Paytm/Swiggy,388.27,INR,UPI,Debit,Food,Delhi,Delhi,India
3930,TXN003931,2019-02-11,13:58:46,BigBasket,UPI/DR/966878665/BigBasket,889.23,INR,UPI,Debit,Groceries,Kolkata,West Bengal,India
3931,TXN003932,2019-02-11,16:22:00,HP Gas,Auto Debit HP Gas,5131.85,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India
3932,TXN003933,2019-02-12,11:34:17,Toit Brewpub,UPI/Paytm/Toit Brewpub,586.43,INR,UPI,Debit,Food,Jaipur,Rajasthan,India
3933,TXN003934,2019-02-12,13:13:57,Flipkart,Debit Card Flipkart,288.0,INR,Debit Card,Debit,Shopping,Jaipur,Rajasthan,India
3934,TXN003935,2019-02-12,14:07:11,Starbucks India,UPI/Paytm/Starbucks India,284.72,INR,UPI,Debit,Food,Noida,Uttar Pradesh,India
3935,TXN003936,2019-02-12,14:41:09,Amazon India,POS Purchase Amazon India,802.39,INR,Credit Card,Debit,Shopping,Mumbai,Maharashtra,India
3936,TXN003937,2019-02-12,14:57:17,Employer Salary Credit,NEFT Salary Credit,44019.33,INR,NEFT,Credit,Salary,Noida,Uttar Pradesh,India
3937,TXN003938,2019-02-12,20:18:49,HDFC Ergo,Auto Debit HDFC Ergo Insurance Premium,8317.03,INR,Auto Debit,Debit,Insurance,Kochi,Kerala,India
3938,TXN003939,2019-02-13,13:40:11,Zomato,UPI/Paytm/Zomato,116.0,INR,UPI,Debit,Food,Pune,Maharashtra,India
3939,TXN003940,2019-02-13,21:20:36,Fruit Vendor,UPI/Fruit Vendor,51.68,INR,UPI,Debit,Other,Indore,Madhya Pradesh,India
3940,TXN003941,2019-02-14,07:16:09,Flipkart,UPI Payment Flipkart,11805.73,INR,UPI,Debit,Shopping,Nagpur,Maharashtra,India
3941,TXN003942,2019-02-14,11:55:58,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,751.22,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India
3942,TXN003943,2019-02-14,13:11:10,Naturals Salon,Debit Card Naturals Salon,273.07,INR,Debit Card,Debit,Miscellaneous,Hyderabad,Telangana,India
3943,TXN003944,2019-02-14,13:25:54,House Rent Payment,NEFT Rent Payment,7969.53,INR,NEFT,Debit,Rent,Mumbai,Maharashtra,India
3944,TXN003945,2019-02-14,16:02:01,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2174.05,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India
3945,TXN003946,2019-02-14,17:08:55,Bharat Gas,Auto Debit Bharat Gas,1424.23,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India
3946,TXN003947,2019-02-14,18:58:37,DMart,UPI/DR/961425250/DMart,795.92,INR,UPI,Debit,Groceries,Chennai,Tamil Nadu,India
3947,TXN003948,2019-02-15,01:06:08,Chaayos,POS Purchase Chaayos,1127.29,INR,Credit Card,Debit,Food,Nagpur,Maharashtra,India
3948,TXN003949,2019-02-15,08:35:18,HPCL,Debit Card HPCL,3998.7,INR,Debit Card,Debit,Fuel,Noida,Uttar Pradesh,India
3949,TXN003950,2019-02-15,17:23:37,McDonald's India,UPI/Paytm/McDonald's India,384.47,INR,UPI,Debit,Food,Chennai,Tamil Nadu,India
3950,TXN003951,2019-02-15,19:41:16,The Beer Cafe,UPI/Paytm/The Beer Cafe,190.58,INR,UPI,Debit,Food,Mumbai,Maharashtra,India
3951,TXN003952,2019-02-15,23:36:08,Disney+ Hotstar,Net Banking Payment Disney+ Hotstar,243.36,INR,Net Banking,Debit,Subscription,Indore,Madhya Pradesh,India
3952,TXN003953,2019-02-16,08:18:02,Airtel,Net Banking Payment Airtel,4571.52,INR,Net Banking,Debit,Bills,Surat,Gujarat,India
3953,TXN003954,2019-02-16,11:40:19,Flipkart,POS Purchase Flipkart,1338.16,INR,Credit Card,Debit,Shopping,Surat,Gujarat,India
3954,TXN003955,2019-02-16,12:50:57,Adani Electricity,Auto Debit Adani Electricity,4769.81,INR,Auto Debit,Debit,Bills,Delhi,Delhi,India
3955,TXN003956,2019-02-16,16:11:12,Amazon India,POS Purchase Amazon India,614.11,INR,Credit Card,Debit,Shopping,Kolkata,West Bengal,India
3956,TXN003957,2019-02-17,08:12:31,Street Vendor,UPI/Street Vendor,39.35,INR,UPI,Debit,Other,Chennai,Tamil Nadu,India
3957,TXN003958,2019-02-17,15:05:41,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2200.54,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India
3958,TXN003959,2019-02-17,16:55:58,Zepto,UPI/DR/834834366/Zepto,2040.49,INR,UPI,Debit,Groceries,Noida,Uttar Pradesh,India
3959,TXN003960,2019-02-17,22:56:00,Zomato,UPI/Paytm/Zomato,1523.28,INR,UPI,Debit,Food,Lucknow,Uttar Pradesh,India
3960,TXN003961,2019-02-18,07:20:54,Indian Oil,Debit Card Indian Oil,2918.02,INR,Debit Card,Debit,Fuel,Lucknow,Uttar Pradesh,India
3961,TXN003962,2019-02-18,11:04:10,Bharat Gas,Auto Debit Bharat Gas,1336.99,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India
3962,TXN003963,2019-02-18,12:51:00,PharmEasy,UPI/PharmEasy,1229.34,INR,UPI,Debit,Miscellaneous,Jaipur,Rajasthan,India
3963,TXN003964,2019-02-18,13:59:37,McDonald's India,Debit Card McDonald's India,203.22,INR,Debit Card,Debit,Food,Jaipur,Rajasthan,India
3964,TXN003965,2019-02-18,16:19:58,Myntra,UPI Payment Myntra,824.5,INR,UPI,Debit,Shopping,Lucknow,Uttar Pradesh,India
3965,TXN003966,2019-02-18,16:44:58,McDonald's India,Debit Card McDonald's India,421.6,INR,Debit Card,Debit,Food,Hyderabad,Telangana,India
3966,TXN003967,2019-02-18,20:14:00,BookMyShow,UPI Payment BookMyShow,200.42,INR,UPI,Debit,Entertainment,Ahmedabad,Gujarat,India
3967,TXN003968,2019-02-19,05:02:38,Airtel,Net Banking Payment Airtel,983.11,INR,Net Banking,Debit,Bills,Pune,Maharashtra,India
3968,TXN003969,2019-02-19,10:54:03,Reliance Fresh,Debit Card Reliance Fresh,974.66,INR,Debit Card,Debit,Groceries,Kochi,Kerala,India
3969,TXN003970,2019-02-19,14:03:42,Dish TV,Auto Debit Dish TV Subscription,226.62,INR,Auto Debit,Debit,Subscription,Nagpur,Maharashtra,India
3970,TXN003971,2019-02-19,14:23:07,Cafe Coffee Day,Debit Card Cafe Coffee Day,1891.1,INR,Debit Card,Debit,Food,Noida,Uttar Pradesh,India
3971,TXN003972,2019-02-19,16:03:25,Myntra,Debit Card Myntra,288.0,INR,Debit Card,Debit,Shopping,Indore,Madhya Pradesh,India
3972,TXN003973,2019-02-20,09:08:19,EatClub,UPI/Paytm/EatClub,309.47,INR,UPI,Debit,Food,Lucknow,Uttar Pradesh,India
3973,TXN003974,2019-02-20,09:32:33,Meesho,POS Purchase Meesho,803.32,INR,Credit Card,Debit,Shopping,Mumbai,Maharashtra,India
3974,TXN003975,2019-02-20,13:48:16,Lakme Salon,Debit Card Lakme Salon,1371.98,INR,Debit Card,Debit,Miscellaneous,Bengaluru,Karnataka,India
3975,TXN003976,2019-02-20,21:00:32,Reliance Fresh,Debit Card Reliance Fresh,753.39,INR,Debit Card,Debit,Groceries,Kolkata,West Bengal,India
3976,TXN003977,2019-02-20,21:05:26,Tata Power,Auto Debit Tata Power,4164.36,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India
3977,TXN003978,2019-02-20,21:38:03,Zomato,UPI/Paytm/Zomato,266.71,INR,UPI,Debit,Food,Nagpur,Maharashtra,India
3978,TXN003979,2019-02-21,08:53:44,Ola,Debit Card Ola,159.54,INR,Debit Card,Debit,Miscellaneous,Mumbai,Maharashtra,India
3979,TXN003980,2019-02-21,11:43:30,Vegetable Market,Cash Withdrawal ATM,418.43,INR,Cash Withdrawal,Debit,Other,Mumbai,Maharashtra,India
3980,TXN003981,2019-02-21,11:55:48,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,3490.54,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India
3981,TXN003982,2019-02-21,12:19:53,Bharat Gas,Auto Debit Bharat Gas,195.94,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India
3982,TXN003983,2019-02-21,14:46:39,BigBasket,POS Purchase BigBasket,537.14,INR,Credit Card,Debit,Groceries,Indore,Madhya Pradesh,India
3983,TXN003984,2019-02-22,08:55:34,Adani Electricity,Auto Debit Adani Electricity,2307.1,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India
3984,TXN003985,2019-02-22,20:59:02,Employer Salary Credit,NEFT Salary Credit,43972.5,INR,NEFT,Credit,Salary,Bengaluru,Karnataka,India
3985,TXN003986,2019-02-23,11:20:46,Jio Fiber,Auto Debit Jio Fiber,4064.7,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India
3986,TXN003987,2019-02-23,12:36:40,Zomato,UPI/Paytm/Zomato,454.2,INR,UPI,Debit,Food,Indore,Madhya Pradesh,India
3987,TXN003988,2019-02-23,13:56:22,BigBasket,POS Purchase BigBasket,753.31,INR,Credit Card,Debit,Groceries,Nagpur,Maharashtra,India
3988,TXN003989,2019-02-23,14:30:44,Myntra,POS Purchase Myntra,313.71,INR,Credit Card,Debit,Shopping,Jaipur,Rajasthan,India
3989,TXN003990,2019-02-23,17:56:17,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,469.82,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India
3990,TXN003991,2019-02-23,18:31:20,Tata Power,Auto Debit Tata Power,1234.52,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India
3991,TXN003992,2019-02-24,03:31:52,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,4265.19,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India
3992,TXN003993,2019-02-24,11:09:58,Chaayos,UPI/Paytm/Chaayos,116.0,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India
3993,TXN003994,2019-02-24,11:41:01,Blinkit,UPI/DR/533190034/Blinkit,1729.48,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India
3994,TXN003995,2019-02-24,12:52:08,Zepto,UPI/DR/515973568/Zepto,300.0,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India
3995,TXN003996,2019-02-24,17:34:16,Zomato,UPI/Paytm/Zomato,656.59,INR,UPI,Debit,Food,Hyderabad,Telangana,India
3996,TXN003997,2019-02-24,19:32:07,Reliance Fresh,UPI/DR/143630672/Reliance Fresh,998.68,INR,UPI,Debit,Groceries,Ahmedabad,Gujarat,India
3997,TXN003998,2019-02-24,20:05:13,Flipkart,POS Purchase Flipkart,288.0,INR,Credit Card,Debit,Shopping,Pune,Maharashtra,India
3998,TXN003999,2019-02-25,13:07:20,Employer Salary Credit,NEFT Salary Credit,41103.99,INR,NEFT,Credit,Salary,Surat,Gujarat,India
3999,TXN004000,2019-02-25,13:53:20,Burger King,UPI/Paytm/Burger King,116.0,INR,UPI,Debit,Food,Kolkata,West Bengal,India
4000,TXN004001,2019-02-25,14:40:51,Dish TV,Auto Debit Dish TV Subscription,290.46,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India
4001,TXN004002,2019-02-25,15:10:36,DMart,Debit Card DMart,1691.59,INR,Debit Card,Debit,Groceries,Delhi,Delhi,India
4002,TXN004003,2019-02-25,16:18:05,BSNL,Auto Debit BSNL,1175.72,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India
4003,TXN004004,2019-02-25,19:39:15,Indian Oil,UPI/Indian Oil,3020.39,INR,UPI,Debit,Fuel,Lucknow,Uttar Pradesh,India
4004,TXN004005,2019-02-26,04:08:15,Indane Gas,Auto Debit Indane Gas,3114.95,INR,Auto Debit,Debit,Bills,Delhi,Delhi,India
4005,TXN004006,2019-02-26,09:35:42,Jio,Auto Debit Jio,1108.76,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India
4006,TXN004007,2019-02-26,13:32:35,Jio,Net Banking Payment Jio,1454.08,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India
4007,TXN004008,2019-02-26,13:47:57,Jio,Auto Debit Jio,4412.37,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India
4008,TXN004009,2019-02-26,14:21:57,McDonald's India,Debit Card McDonald's India,713.51,INR,Debit Card,Debit,Food,Hyderabad,Telangana,India
4009,TXN004010,2019-02-26,20:41:48,Amazon India,POS Purchase Amazon India,334.33,INR,Credit Card,Debit,Shopping,Lucknow,Uttar Pradesh,India
4010,TXN004011,2019-02-26,22:50:04,Social,UPI/Paytm/Social,116.0,INR,UPI,Debit,Food,Jaipur,Rajasthan,India
4011,TXN004012,2019-02-27,01:34:21,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,3771.2,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India
4012,TXN004013,2019-02-27,12:17:54,Blinkit,UPI/DR/250325647/Blinkit,1089.31,INR,UPI,Debit,Groceries,Kochi,Kerala,India
4013,TXN004014,2019-02-27,12:49:35,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2406.76,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India
4014,TXN004015,2019-02-27,12:59:05,Jio Fiber,UPI/Jio Fiber,12175.1,INR,UPI,Debit,Bills,Nagpur,Maharashtra,India
4015,TXN004016,2019-02-27,13:51:28,BPCL,Cash Withdrawal ATM,2104.04,INR,Cash Withdrawal,Debit,Fuel,Jaipur,Rajasthan,India
4016,TXN004017,2019-02-28,00:44:13,Employer Salary Credit,NEFT Salary Credit,38433.18,INR,NEFT,Credit,Salary,Delhi,Delhi,India
4017,TXN004018,2019-02-28,09:43:33,DMart,Debit Card DMart,300.0,INR,Debit Card,Debit,Groceries,Delhi,Delhi,India
4018,TXN004019,2019-02-28,13:07:29,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,7116.05,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India
4019,TXN004020,2019-02-28,13:09:21,Jio Fiber,Net Banking Payment Jio Fiber,5659.7,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India
4020,TXN004021,2019-02-28,15:25:17,Nykaa,POS Purchase Nykaa,957.32,INR,Credit Card,Debit,Shopping,Chennai,Tamil Nadu,India
4021,TXN004022,2019-02-28,15:40:33,Nykaa,UPI Payment Nykaa,1626.39,INR,UPI,Debit,Shopping,Noida,Uttar Pradesh,India
4022,TXN004023,2019-02-28,19:34:34,Tailor,UPI/Tailor,2299.56,INR,UPI,Debit,Other,Bengaluru,Karnataka,India
4023,TXN004024,2019-03-01,09:53:04,House Rent Payment,NEFT Rent Payment,7570.9,INR,NEFT,Debit,Rent,Bengaluru,Karnataka,India
4024,TXN004025,2019-03-01,13:02:42,Ajio,UPI Payment Ajio,288.0,INR,UPI,Debit,Shopping,Lucknow,Uttar Pradesh,India
4025,TXN004026,2019-03-01,15:46:09,Credit Card Bill Payment,UPI/Credit Card Bill Payment,187.0,INR,UPI,Debit,Bills,Ahmedabad,Gujarat,India
4026,TXN004027,2019-03-02,09:26:23,Jio,Net Banking Payment Jio,1742.82,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India
4027,TXN004028,2019-03-02,11:18:26,Social,Debit Card Social,971.45,INR,Debit Card,Debit,Food,Pune,Maharashtra,India
4028,TXN004029,2019-03-02,12:23:15,Amazon India,POS Purchase Amazon India,288.0,INR,Credit Card,Debit,Shopping,Hyderabad,Telangana,India
4029,TXN004030,2019-03-02,14:06:24,Local Hardware Store,Debit Card Local Hardware Store,278.22,INR,Debit Card,Debit,Miscellaneous,Bengaluru,Karnataka,India
4030,TXN004031,2019-03-02,14:56:15,Apollo Pharmacy,UPI/Apollo Pharmacy,60.0,INR,UPI,Debit,Miscellaneous,Noida,Uttar Pradesh,India
4031,TXN004032,2019-03-02,23:12:07,BookMyShow,Debit Card BookMyShow,361.03,INR,Debit Card,Debit,Entertainment,Delhi,Delhi,India
4032,TXN004033,2019-03-03,13:25:23,Blinkit,UPI/DR/111372730/Blinkit,595.83,INR,UPI,Debit,Groceries,Noida,Uttar Pradesh,India
4033,TXN004034,2019-03-03,14:24:39,Myntra,UPI Payment Myntra,288.0,INR,UPI,Debit,Shopping,Nagpur,Maharashtra,India
4034,TXN004035,2019-03-03,15:25:32,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,629.07,INR,Net Banking,Debit,Bills,Chennai,Tamil Nadu,India
4035,TXN004036,2019-03-03,22:16:23,DMart,UPI/DR/145965208/DMart,999.54,INR,UPI,Debit,Groceries,Surat,Gujarat,India
4036,TXN004037,2019-03-04,02:51:50,Zomato,UPI/Paytm/Zomato,696.24,INR,UPI,Debit,Food,Pune,Maharashtra,India
4037,TXN004038,2019-03-04,09:48:28,Zepto,Debit Card Zepto,1635.68,INR,Debit Card,Debit,Groceries,Pune,Maharashtra,India
4038,TXN004039,2019-03-04,13:25:50,Flipkart,Debit Card Flipkart,288.0,INR,Debit Card,Debit,Shopping,Surat,Gujarat,India
4039,TXN004040,2019-03-04,18:11:20,BPCL,Cash Withdrawal ATM,3465.44,INR,Cash Withdrawal,Debit,Fuel,Kochi,Kerala,India
4040,TXN004041,2019-03-05,10:44:21,House Rent Payment,IMPS Rent Payment,8441.52,INR,IMPS,Debit,Rent,Kolkata,West Bengal,India
4041,TXN004042,2019-03-05,13:05:58,Adani Electricity,Auto Debit Adani Electricity,1615.87,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India
4042,TXN004043,2019-03-05,15:02:02,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,4094.41,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India
4043,TXN004044,2019-03-05,16:23:49,Nykaa,UPI Payment Nykaa,288.0,INR,UPI,Debit,Shopping,Indore,Madhya Pradesh,India
4044,TXN004045,2019-03-05,18:48:48,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,196.07,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India
4045,TXN004046,2019-03-05,21:27:19,HPCL,UPI/HPCL,2785.17,INR,UPI,Debit,Fuel,Kolkata,West Bengal,India
4046,TXN004047,2019-03-06,13:08:18,Nykaa,Debit Card Nykaa,615.71,INR,Debit Card,Debit,Shopping,Indore,Madhya Pradesh,India
4047,TXN004048,2019-03-07,12:11:53,General Store,Cash Withdrawal ATM,1952.61,INR,Cash Withdrawal,Debit,Other,Ahmedabad,Gujarat,India
4048,TXN004049,2019-03-07,13:01:44,Flipkart,Debit Card Flipkart,692.67,INR,Debit Card,Debit,Shopping,Ahmedabad,Gujarat,India
4049,TXN004050,2019-03-07,15:51:41,BookMyShow,UPI Payment BookMyShow,267.12,INR,UPI,Debit,Entertainment,Hyderabad,Telangana,India
4050,TXN004051,2019-03-07,16:15:44,Faasos,Debit Card Faasos,795.19,INR,Debit Card,Debit,Food,Indore,Madhya Pradesh,India
4051,TXN004052,2019-03-07,22:21:14,Domino's India,POS Purchase Domino's India,322.89,INR,Credit Card,Debit,Food,Ahmedabad,Gujarat,India
4052,TXN004053,2019-03-08,10:01:01,Misc Vendor,Debit Card Misc Vendor,711.56,INR,Debit Card,Debit,Other,Kolkata,West Bengal,India
4053,TXN004054,2019-03-08,16:50:30,HP Gas,UPI/HP Gas,3077.87,INR,UPI,Debit,Bills,Delhi,Delhi,India
